Dataset: Gulf of Mexico ,,,,,,
Species Name: Dwarf goatfish (Upeneus parvus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
004-287-00038,11-60,29.0040833333333,-88.9960833333333,74.6,2009,0
004-287-00039,0-60,26.493,-96.4953333333333,84.5,2009,0.357027767275892
004-287-00040,0-60,26.3833333333333,-96.4953333333333,68.8,2009,0.164395480750233
004-287-00041,21-60,26.3246666666667,-96.5023333333333,62.5,2009,0.286997614232009
004-287-00042,0-60,26.2634166666667,-96.499,62.4,2009,0.937197889099217
004-287-00043,21-60,26.1298333333333,-96.5038333333333,59.4,2009,0.0126863104698132
004-287-00044,0-60,26.0270833333333,-96.4770833333333,62.9,2009,0
004-287-00045,21-60,26.11675,-96.8153333333333,40.4,2009,0
004-287-00046,21-20,26.0190833333333,-96.8955,33.5,2009,0.0101229246992074
004-287-00048,21-20,26.1655833333333,-97.0340833333333,23,2009,0.0269269796998917
004-287-00049,21-20,26.20375,-96.9749166666667,27.6,2009,0.214352930505717
004-287-00050,21-20,26.3028333333333,-97.0203333333333,27.6,2009,0.239810211508539
004-287-00051,21-60,26.2360833333333,-96.9056666666667,37.5,2009,0.025916561845656
004-287-00052,21-60,26.3073333333333,-96.8174166666667,41,2009,0.114515585659784
004-287-00053,21-60,26.31775,-96.7183333333333,43,2009,0.220724658511952
004-287-00054,21-60,26.4216666666667,-96.6996666666667,44.4,2009,0.420417716413958
004-287-00055,21-60,26.52925,-96.9136666666667,39.1,2009,0
004-287-00057,21-20,26.4294166666667,-97.17,16.6,2009,0
004-287-00058,21-20,26.517,-97.07225,26.7,2009,0
004-287-00075,20-20,27.45575,-97.0925,24.3,2009,0.0364931435406427
004-287-00059,21-60,26.6788333333333,-96.9071666666667,44.8,2009,0
004-287-00077,20-20,27.61775,-97.0426666666667,21.6,2009,0.0066431693338548
004-287-00060,21-60,26.86,-96.6714166666667,86.3,2009,0.230450390291045
004-287-00078,20-20,27.5986666666667,-96.832,32.6,2009,0.0006326827937004
004-287-00061,21-60,26.9155833333333,-96.6495,88.7,2009,0.180217260390217
004-287-00079,20-60,27.4066666666667,-96.74475,53,2009,0.181239286441579
004-287-00063,20-60,27.0071666666667,-96.9870833333333,41.7,2009,0.008201443622043
004-287-00081,0-60,27.4101666666667,-96.38875,98.8,2009,0
004-287-00064,21-20,26.7755833333333,-97.09325,32.7,2009,0.0808201246146398
004-287-00082,20-60,27.6195833333333,-96.4325,65.7,2009,0
004-287-00066,21-20,26.93375,-97.2704166666667,20.3,2009,0.0269133526858736
004-287-00084,20-60,27.774,-96.1545833333333,69.1,2009,0.0132863386677097
004-287-00085,20-60,27.83125,-96.3313333333333,50.7,2009,0.206348321530603
004-287-00068,20-20,27.0696666666667,-97.0995833333333,31.8,2009,0
004-287-00086,20-20,27.73,-96.718,32.6,2009,0.0095389098127146
004-287-00069,20-20,27.049,-97.3145,17.4,2009,0.0049602331026116
004-287-00087,20-20,27.9365,-96.87525,14.4,2009,0
004-287-00070,20-20,27.104,-97.2434166666667,23.2,2009,0.017715118223613
004-287-00088,20-20,27.9285,-96.452,32.9,2009,0
004-287-00071,20-20,27.12,-97.3083333333333,16.6,2009,0
004-287-00090,19-20,28.167,-96.4420833333333,20.5,2009,0
004-287-00072,20-20,27.0886666666667,-97.2941666666667,18.7,2009,0.0101229246992074
004-287-00091,19-20,28.2221666666667,-96.4523333333333,16.3,2009,0
004-287-00073,20-20,27.08425,-97.3313333333333,16.3,2009,0
004-287-00092,19-20,28.2496666666667,-96.3759166666667,19,2009,0
004-287-00074,20-20,27.162,-97.3073333333333,16.1,2009,0.0013627014018163
004-287-00093,19-20,28.09275,-96.3265833333333,27.2,2009,0
004-287-00095,19-60,28.0340833333333,-96.1540833333333,36.8,2009,0
004-287-00096,19-60,28.0210833333333,-96.0670833333333,41.7,2009,0
004-287-00097,20-60,27.9755,-95.87625,49.2,2009,0.0223210489617523
004-287-00098,20-60,27.8595,-96.0695,60.2,2009,0.281057164124629
004-287-00099,20-60,27.79,-95.9818333333333,62.9,2009,0
004-287-00100,20-60,27.73575,-95.67875,81.4,2009,1.59625868850627
004-287-00101,19-60,28.111,-95.66825,41.5,2009,0.0031634139685023
004-287-00102,19-60,28.0909166666667,-95.8321666666667,39.9,2009,0
004-287-00103,19-20,28.1600833333333,-95.81175,35.5,2009,0
004-287-00104,19-20,28.1645833333333,-95.9013333333333,32.6,2009,0
004-287-00105,19-60,28.0875,-95.9729166666667,36.9,2009,0
004-287-00106,19-20,28.1523333333333,-96.0055833333333,31.1,2009,0
004-287-00107,19-20,28.3465833333333,-96.1289166666667,20.1,2009,0
004-287-00109,19-20,28.3146666666667,-96.0500833333333,22.7,2009,0
004-287-00110,19-20,28.3033333333333,-95.984,24.7,2009,0
004-287-00111,19-20,28.31925,-95.918,24.5,2009,0
004-287-00128,18-20,28.8355,-94.629,21.2,2009,0
004-287-00112,19-20,28.3428333333333,-95.8673333333333,25.1,2009,0
004-287-00129,18-20,28.78325,-94.6353333333333,21.8,2009,0.0116919780275846
004-287-00113,19-20,28.4416666666667,-95.7030833333333,24.3,2009,0
004-287-00130,18-20,28.6341666666667,-94.8005,29.3,2009,0
004-287-00114,19-20,28.652,-95.6300833333333,15,2009,0
004-287-00131,18-20,28.6184166666667,-94.8126666666667,30,2009,0
004-287-00115,19-20,28.7585,-95.4805,10.8,2009,0
004-287-00132,18-20,28.6171666666667,-94.8318333333333,30.2,2009,0.0032968582302009
004-287-00116,18-20,29.234,-94.70625,12.8,2009,0
004-287-00133,18-20,28.7106666666667,-94.8615833333333,26,2009,0.009566163840751
004-287-00117,18-20,29.21925,-94.7415833333333,12.3,2009,0
004-287-00134,18-20,28.8908333333333,-94.9690833333333,19.2,2009,0
004-287-00118,18-20,29.20375,-94.7745833333333,12.6,2009,0
004-287-00135,19-20,28.8470833333333,-95.0230833333333,19.9,2009,0
004-287-00119,18-20,29.1785,-94.8430833333333,13,2009,0
004-287-00136,19-20,28.6521666666667,-95.0774166666667,26.9,2009,0
004-287-00120,18-20,29.0453333333333,-95.0011666666667,14.6,2009,0
004-287-00137,19-20,28.4888333333333,-95.229,31.5,2009,0
004-287-00122,18-20,29.0266666666667,-94.8503333333333,19.2,2009,0
004-287-00138,19-20,28.4291666666667,-95.2264166666667,34.6,2009,0.003626544053221
004-287-00123,18-20,28.9815833333333,-94.78175,19.2,2009,0
004-287-00139,19-20,28.40325,-95.2431666666667,34.6,2009,0.0047978445188951
004-287-00124,18-20,29.0275,-94.7190833333333,19.6,2009,0
004-287-00140,19-20,28.4588333333333,-95.3175833333333,32.9,2009,0.0054977953107764
004-287-00125,18-20,29.0085,-94.6823333333333,18.5,2009,0
004-287-00141,19-20,28.4568333333333,-95.4523333333333,30.2,2009,0.0061321563081737
004-287-00127,18-20,28.9226666666667,-94.613,21.4,2009,0
004-287-00142,19-20,28.4725,-95.4833333333333,27.6,2009,0.0104978478362151
004-287-00144,19-20,28.3019166666667,-95.6863333333333,28,2009,0.0115829619154393
004-287-00145,19-20,28.3430833333333,-95.4855,31.6,2009,0
004-287-00146,19-20,28.3329166666667,-95.4089166666667,34,2009,0
004-287-00147,0-60,27.9745,-95.4808333333333,56.3,2009,0.0620029137826454
004-287-00148,0-60,27.9435,-95.4345833333333,61.6,2009,0.0902789678703353
004-287-00149,0-60,27.928,-95.3925,66.8,2009,0.0715690776233964
004-287-00150,19-60,28.0334166666667,-95.3326666666667,55.8,2009,0.0783008225483694
004-287-00151,0-60,27.9290833333333,-95.2864166666667,80.5,2009,0
004-287-00152,0-60,27.8784166666667,-95.2793333333333,96.6,2009,0.0439334931945602
004-287-00153,0-60,27.9681666666667,-95.1206666666667,83,2009,0.354302364472259
004-287-00155,18-60,28.0646666666667,-94.9119166666667,67.8,2009,0.0600345673133551
004-287-00156,18-60,28.1648333333333,-94.71325,53,2009,0
004-287-00157,18-60,28.2556666666667,-94.8774166666667,48.1,2009,0.17135970127841
004-287-00178,17-60,28.4529166666667,-93.881,45.5,2009,0
004-287-00158,18-60,28.3403333333333,-94.9146666666667,41.3,2009,0
004-287-00179,18-60,28.33825,-94.0986666666667,49.9,2009,0.183624013894758
004-287-00159,19-20,28.3951666666667,-95.056,36,2009,0.0151843870488111
004-287-00180,18-60,28.2708333333333,-94.2256666666667,50.7,2009,0
004-287-00161,18-20,28.4680833333333,-94.8995833333333,35.5,2009,0.0045928084283441
004-287-00181,18-60,28.2271666666667,-94.23475,53.4,2009,0.190294657047198
004-287-00162,18-60,28.3904166666667,-94.7806666666667,39.3,2009,0
004-287-00182,18-60,28.2560833333333,-94.4798333333333,47.9,2009,0.0566251100361915
004-287-00163,18-60,28.4366666666667,-94.6871666666667,39.1,2009,0
004-287-00183,18-60,28.21375,-94.4456666666667,50.3,2009,0.0079085349212557
004-287-00164,18-60,28.49525,-94.6076666666667,36.6,2009,0
004-287-00184,18-60,28.1775,-94.4488333333333,54.3,2009,0.239835446719683
004-287-00166,18-60,28.531,-94.454,36.6,2009,0.0060104865401544
004-287-00187,0-60,27.95125,-94.5145,89.8,2009,0.0509309648928873
004-287-00167,18-20,28.6005833333333,-94.4543333333333,33.8,2009,0
004-287-00190,17-60,28.0770833333333,-93.868,73.7,2009,0
004-287-00168,18-20,28.63875,-94.4660833333333,31.3,2009,0
004-287-00191,0-60,27.999,-93.731,92.4,2009,0.152963232353889
004-287-00169,18-20,28.6634166666667,-94.4746666666667,30,2009,0.0137784252850323
004-287-00192,17-60,28.0016666666667,-93.68325,90.9,2009,0.125085243371031
004-287-00170,18-20,28.7075,-94.45525,27.6,2009,0.0157467717543226
004-287-00194,17-60,28.0521666666667,-93.4125,85.6,2009,0
004-287-00171,18-20,28.738,-94.451,26.2,2009,0.271858929662368
004-287-00195,17-60,28.12075,-93.2519166666667,78.8,2009,0.268351235313248
004-287-00173,18-20,29.07625,-94.3298333333333,16.6,2009,0
004-287-00196,17-60,28.1904166666667,-93.1045,68.6,2009,0.112386233891738
004-287-00174,18-20,29.0579166666667,-94.305,14.4,2009,0
004-287-00197,17-60,28.1440833333333,-93.0245,76.1,2009,0.586302278131499
004-287-00198,17-60,28.0751666666667,-93.0004166666667,87.6,2009,0.139424541574732
004-287-00175,18-20,28.8351666666667,-94.3640833333333,24.9,2009,0
004-287-00200,16-60,28.11525,-92.8546666666667,80.3,2009,0.142705119023549
004-287-00176,18-60,28.5348333333333,-94.18025,37.7,2009,0.0012653655874009
004-287-00201,16-60,28.129,-92.7184166666667,78.3,2009,0.156178355973799
004-287-00202,16-60,28.1103333333333,-92.6314166666667,84.9,2009,0.0674537193899109
004-287-00204,16-60,28.1615,-92.4254166666667,75.2,2009,0
004-287-00205,16-60,28.3209166666667,-92.4805833333333,61.4,2009,0.0231659238308785
004-287-00206,16-60,28.3731666666667,-92.5730833333333,57.8,2009,0
004-287-00207,16-60,28.4174166666667,-92.7531666666667,54.1,2009,0.021462547078608
004-287-00208,16-60,28.3126666666667,-92.8909166666667,56,2009,0.422682720815406
004-287-00210,17-60,28.333,-93.28,55,2009,0.0868040792957036
004-287-00211,17-60,28.3670833333333,-93.4210833333333,53.6,2009,0.0075453281322796
004-287-00212,17-60,28.2741666666667,-93.6475,60.9,2009,0.0126536558740093
004-287-00213,17-60,28.4198333333333,-93.5413333333333,51,2009,0.0609400066892286
004-287-00214,17-60,28.4088333333333,-93.47575,51.8,2009,0
004-287-00233,18-20,29.38425,-94.5400833333333,12.1,2009,0
004-287-00216,17-60,28.5389166666667,-93.4814166666667,40.6,2009,0
004-287-00235,18-20,29.4871666666667,-94.2793333333333,12.4,2009,0
004-287-00217,17-60,28.52975,-93.726,39.7,2009,0
004-287-00239,17-20,29.5751666666667,-93.7058333333333,12.4,2009,0
004-287-00241,17-20,29.5479166666667,-93.3435,12.6,2009,0
004-287-00218,17-20,28.62575,-93.8323333333333,32.6,2009,0.0013627014018163
004-287-00242,17-20,29.4739166666667,-93.306,13,2009,0
004-287-00219,17-20,28.6505833333333,-93.807,31.5,2009,0
004-287-00243,17-20,29.3824166666667,-93.3868333333333,14.4,2009,0
004-287-00244,17-20,29.3965,-93.5090833333333,14.4,2009,0
004-287-00220,17-20,28.7451666666667,-93.78775,25.2,2009,0.0023847274531786
004-287-00245,17-20,29.32275,-93.4694166666667,17,2009,0
004-287-00221,17-20,28.79425,-93.8821666666667,24.7,2009,0.0442877955590325
004-287-00246,17-20,29.2641666666667,-93.5178333333333,14.4,2009,0
004-287-00222,17-20,28.8915,-93.877,24.5,2009,0
004-287-00247,17-20,29.17975,-93.2721666666667,19.2,2009,0
004-287-00224,18-20,29.1306666666667,-94.0275833333333,19,2009,0
004-287-00248,17-20,29.1645,-93.30225,19.8,2009,0
004-287-00225,17-20,29.216,-93.894,15.9,2009,0
004-287-00249,17-20,29.14325,-93.3581666666667,20.5,2009,0
004-287-00226,17-20,29.25925,-93.704,15.2,2009,0
004-287-00250,17-20,29.0915,-93.3320833333333,22.5,2009,0.0292980801390522
004-287-00227,17-20,29.3116666666667,-93.7643333333333,15.4,2009,0
004-287-00251,17-20,29.1973333333333,-93.4586666666667,17.9,2009,0
004-287-00228,18-20,29.2981666666667,-94.0465833333333,13.7,2009,0
004-287-00252,17-20,29.155,-93.5290833333333,19.6,2009,0
004-287-00229,18-20,29.2501666666667,-94.0914166666667,15.4,2009,0
004-287-00253,17-20,29.0015,-93.2975833333333,25.1,2009,0
004-287-00230,18-20,29.2975833333333,-94.457,15.5,2009,0
004-287-00254,17-20,28.9896666666667,-93.3285,24.9,2009,0
004-287-00231,18-20,29.298,-94.4391666666667,15.7,2009,0
004-287-00256,17-20,28.8604166666667,-93.5205,21.2,2009,0
004-287-00232,18-20,29.3705833333333,-94.5484166666667,12.3,2009,0
004-287-00257,17-20,28.91675,-93.6075,23.8,2009,0.007024960674881
004-287-00259,17-20,29.0189166666667,-93.638,21.2,2009,0
004-287-00260,17-20,29.04175,-93.05275,24.1,2009,0
004-287-00262,17-20,28.8425833333333,-93.0636666666667,27.1,2009,0
004-287-00263,16-20,28.9205,-92.7850833333333,26.2,2009,0
004-287-00264,16-20,28.9546666666667,-92.7748333333333,25.2,2009,0
004-287-00265,16-20,29.0869166666667,-92.7934166666667,23.2,2009,0
004-287-00266,16-20,29.2511666666667,-92.8130833333333,18.8,2009,0
004-287-00267,16-20,29.222,-92.82125,19.6,2009,0
004-287-00268,17-20,29.4484166666667,-93.1221666666667,14.8,2009,0
004-287-00269,17-20,29.5460833333333,-93.1905,13.5,2009,0
004-287-00271,16-20,29.4823333333333,-92.85275,13.7,2009,0
004-287-00272,16-20,29.3776666666667,-92.54875,12.8,2009,0
004-287-00273,16-20,29.2039166666667,-92.4650833333333,15,2009,0
004-287-00274,16-20,28.9863333333333,-92.4708333333333,25.8,2009,0
004-287-00275,16-20,28.9466666666667,-92.46475,27.4,2009,0.0208785321921153
004-287-00288,16-60,28.7214166666667,-92.1725833333333,37.3,2009,0
004-287-00276,16-20,28.94075,-92.4225,27.1,2009,0
004-287-00289,16-20,28.7626666666667,-92.101,33.6,2009,0
004-287-00277,16-20,28.8819166666667,-92.361,29.3,2009,0.003747428854995
004-287-00290,16-20,28.7935833333333,-92.1163333333333,32.4,2009,0
004-287-00278,16-20,28.8521666666667,-92.40775,31.5,2009,0
004-287-00291,16-20,28.8708333333333,-92.0256666666667,26.3,2009,0
004-287-00279,16-20,28.8206666666667,-92.4085833333333,32.2,2009,0
004-287-00292,16-20,28.8785833333333,-92.20375,28.9,2009,0.002834418915778
004-287-00280,16-20,28.7823333333333,-92.3839166666667,34.4,2009,0
004-287-00293,16-20,28.98925,-92.2144166666667,24,2009,0.0014059617637788
004-287-00281,16-20,28.6768333333333,-92.6355833333333,34.6,2009,0
004-287-00294,16-20,29.1111666666667,-92.10175,14.6,2009,0
004-287-00282,16-20,28.6060833333333,-92.8448333333333,36,2009,0
004-287-00295,16-20,29.1026666666667,-92.0310833333333,13.2,2009,0
004-287-00283,16-60,28.5096666666667,-92.6561666666667,47.5,2009,0
004-287-00296,16-20,29.0368333333333,-92.03,18.7,2009,0
004-287-00285,16-60,28.4714166666667,-92.2896666666667,54.3,2009,0.010560935864077
004-287-00297,15-20,29.041,-91.9708333333333,16.3,2009,0.0190273492031399
004-287-00286,16-60,28.65875,-92.3544166666667,38.2,2009,0
004-287-00299,15-20,28.9275833333333,-91.879,21.2,2009,0
004-287-00287,16-60,28.66425,-92.14825,40.2,2009,0.0085718313985224
004-287-00300,15-20,28.9788333333333,-91.7535833333333,16.6,2009,0
004-287-00303,15-20,28.8179166666667,-91.563,21.9,2009,0
004-287-00304,15-20,28.6470833333333,-91.7085833333333,34.4,2009,0
004-287-00305,15-60,28.5371666666667,-91.9126666666667,45.7,2009,0.136472021870796
004-287-00306,15-60,28.50225,-91.89225,50.8,2009,0.0305093702740001
004-287-00308,15-60,28.4694166666667,-91.9825833333333,53.4,2009,0.0616622384321913
004-287-00309,15-60,28.3865,-91.9883333333333,58.7,2009,0.0419030681058538
004-287-00310,15-60,28.1660833333333,-91.9935833333333,77.9,2009,0.182528985982584
004-287-00311,15-60,28.12375,-91.9688333333333,86.7,2009,0.0279353787372358
004-287-00312,16-60,28.0824166666667,-92.13025,92,2009,0.180008459368971
004-287-00314,15-60,28.0050833333333,-91.9376666666667,107.5,2009,0.134634898499459
004-287-00315,15-60,28.1013333333333,-91.7925,92.2,2009,0.0167309449889678
004-287-00316,15-60,28.21775,-91.7739166666667,76.4,2009,0.0406791603653335
004-287-00317,15-60,28.3403333333333,-91.7625833333333,64,2009,0
004-287-00319,15-60,28.4925833333333,-91.4783333333333,46.5,2009,0
004-287-00320,15-60,28.4454166666667,-91.5141666666667,51.6,2009,0.0027254028036327
004-287-00321,15-60,28.32075,-91.50875,66,2009,0.0251554678775304
004-287-00343,14-60,28.1435,-90.8751666666667,100.9,2009,0
004-287-00322,15-60,28.2665,-91.4636666666667,72.6,2009,0
004-287-00344,14-60,28.1885,-90.7558333333333,94.4,2009,0
004-287-00323,15-60,28.1236666666667,-91.56525,95.1,2009,0.055441758885011
004-287-00345,14-60,28.2060833333333,-90.5616666666667,83.4,2009,0
004-287-00324,15-60,28.1603333333333,-91.2820833333333,95.5,2009,0
004-287-00346,14-60,28.2153333333333,-90.4548333333333,83.6,2009,0
004-287-00325,15-60,28.16425,-91.22625,94.9,2009,0.0044287795559032
004-287-00347,14-60,28.24575,-90.20025,97.7,2009,0
004-287-00326,15-60,28.1931666666667,-91.2144166666667,88.5,2009,0
004-287-00349,14-60,28.502,-90.4505833333333,40.8,2009,0
004-287-00327,15-60,28.24675,-91.1905833333333,77.4,2009,0.008201443622043
004-287-00351,14-20,28.6528333333333,-90.5168333333333,20.7,2009,0
004-287-00329,15-60,28.2878333333333,-91.1078333333333,70.4,2009,0
004-287-00353,14-20,28.9570833333333,-90.4745,14.6,2009,0
004-287-00330,15-60,28.4470833333333,-91.2266666666667,47.4,2009,0
004-287-00354,14-20,28.9310833333333,-90.4496666666667,16.1,2009,0
004-287-00331,15-60,28.4335833333333,-91.10525,42.4,2009,0.0026244619590537
004-287-00355,14-20,28.88075,-90.4320833333333,19.2,2009,0
004-287-00332,15-60,28.41075,-91.0179166666667,45.5,2009,0.0015271653641045
004-287-00357,14-20,28.7433333333333,-90.2558333333333,28.9,2009,0
004-287-00358,14-60,28.7624166666667,-90.02325,43.2,2009,0
004-287-00334,15-20,28.67575,-91.0418333333333,16.8,2009,0
004-287-00359,13-60,28.6924166666667,-89.9308333333333,75.2,2009,0
004-287-00336,14-20,28.7514166666667,-90.8194166666667,19.2,2009,0
004-287-00360,13-60,28.7061666666667,-89.7533333333333,85.8,2009,0
004-287-00337,14-20,28.7331666666667,-90.7624166666667,19,2009,0
004-287-00361,13-60,28.71075,-89.7374166666667,88.3,2009,0
004-287-00338,14-20,28.5533333333333,-90.7135833333333,25.6,2009,0
004-287-00362,13-60,28.7170833333333,-89.78825,84.1,2009,0
004-287-00340,14-60,28.2145,-90.8335833333333,77.4,2009,0
004-287-00363,13-60,28.9204166666667,-89.8725,41.9,2009,0
004-287-00342,14-60,28.18525,-90.9109166666667,84.3,2009,0
004-287-00364,13-60,28.9400833333333,-89.8893333333333,38,2009,0
004-287-00365,13-20,28.97575,-89.895,35.3,2009,0
004-287-00367,14-20,29.0316666666667,-90.0439166666667,20.3,2009,0
004-287-00368,13-20,29.1906666666667,-89.7865833333333,15.2,2009,0
004-287-00369,13-20,29.06425,-89.863,27.1,2009,0
004-287-00371,13-60,28.9631666666667,-89.5605833333333,48.1,2009,0
004-287-00372,13-60,28.814,-89.5765833333333,76.3,2009,0
004-287-00373,10-20,30.17275,-87.7555833333333,15,2009,0
004-287-00374,10-20,30.1325833333333,-87.7253333333333,15,2009,0
004-287-00375,10-20,30.0646666666667,-87.67675,22.5,2009,0
004-287-00376,10-20,29.9343333333333,-87.4893333333333,34.6,2009,0
004-287-00378,10-20,30.22025,-87.5196666666667,12.3,2009,0
004-287-00380,10-20,30.175,-87.2539166666667,22.5,2009,0
004-287-00381,10-20,30.13925,-87.1610833333333,29.6,2009,0
004-287-00382,10-20,30.1725,-87.1211666666667,26.9,2009,0
004-287-00383,10-20,30.304,-87.10025,19.4,2009,0
004-287-00384,10-20,30.3171666666667,-87.0504166666667,17.6,2009,0
004-287-00385,10-20,30.3185,-87.0136666666667,19,2009,0
004-287-00387,9-20,30.3064166666667,-86.694,21.6,2009,0
004-287-00388,9-20,30.271,-86.5551666666667,24.9,2009,0
004-287-00390,9-20,30.1765833333333,-86.495,29.3,2009,0
004-287-00391,9-20,30.17,-86.46975,32,2009,0
004-287-00392,9-60,30.0736666666667,-86.6121666666667,47.5,2009,0
004-287-00394,9-60,30.0019166666667,-86.4206666666667,49.7,2009,0
017-903-00003,11-60,29.37925,-88.60783,53,2009,0
017-903-00004,11-20,29.48517,-88.63858,34.7,2009,0
017-903-00005,11-20,29.50292,-88.63175,31.1,2009,0
017-903-00006,11-20,29.51217,-88.62808,29.3,2009,0
017-903-00007,11-20,29.44267,-88.76,21.9,2009,0
017-903-00008,11-20,29.534,-88.6525,21.9,2009,0
017-903-00009,11-20,29.72267,-88.346,34.7,2009,0
017-903-00010,11-20,29.74525,-88.576,25.6,2009,0
017-903-00011,11-20,29.75625,-88.57567,25.6,2009,0
017-903-00012,11-20,29.60392,-88.97592,6.4,2009,0
017-903-00013,11-20,29.63475,-88.782,13.7,2009,0
017-903-00014,11-20,29.56933,-88.57017,31.1,2009,0
017-903-00015,11-60,29.61783,-88.452,40.2,2009,0
017-903-00016,11-20,29.68608,-88.50825,32.9,2009,0
017-903-00001,11-60,29.30208,-88.82392,47.5,2009,0
017-903-00017,11-20,29.83492,-88.63908,20.1,2009,0
017-903-00002,11-20,29.376,-88.85608,21.9,2009,0.004675544
017-903-00018,11-20,29.837,-88.67408,18.1,2009,0
